Energy Resources Engineering,2010,Two,M,0
Energy Resources Engineering,2010,Unk,F,0
Energy Resources Engineering,2010,Unk,M,0
Energy Resources Engineering,2010,Wht,F,0
Energy Resources Engineering,2010,Wht,M,1
Energy Resources Engineering,2011,Asi,F,0
Energy Resources Engineering,2011,Asi,M,1
Energy Resources Engineering,2011,Blk,F,0
Energy Resources Engineering,2011,Blk,M,1
Energy Resources Engineering,2011,His,F,0
Energy Resources Engineering,2011,His,M,1
Energy Resources Engineering,2011,Ind,F,0
Energy Resources Engineering,2011,Ind,M,0
Energy Resources Engineering,2011,Nra,F,0
Energy Resources Engineering,2011,Nra,M,1
Energy Resources Engineering,2011,Pac,F,0
